animeID,name,title_english,type,source,producers,genre,studio,episodes,status,airing,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast
34862,Xianjing Chuanshuo RO: Shouhu Yongheng De Ai,,ONA,Game,,Action,,1.0,Finished Airing,False,2016-12-09,,2 min,G - All Ages,5.96,106,7842,10059,536,0,,
34863,Zoku Touken Ranbu: Hanamaru,,TV,Game,Marvelous,Action,Doga Kobo,12.0,Finished Airing,False,2018-01-08,2018-03-02,24 min per ep,PG-13 - Teens 13 or older,7.4,3705,2085,3209,16302,102,Winter 2018,Mondays at 00:00 (JST)
34864,"Wake Up, Girl Zoo! Taiwan de Go!",,Special,Original,,Comedy,Karasfilms,1.0,Finished Airing,False,2017-02-04,,1 min,G - All Ages,5.61,129,8727,10423,450,0,,
34866,Yu☆Gi☆Oh! VRAINS,Yu-Gi-Oh! VRAINS,TV,Manga,TV Tokyo,Action,Studio Gallop,,Currently Airing,True,2017-05-10,,24 min,PG-13 - Teens 13 or older,6.68,5448,5048,2878,20240,134,Spring 2017,Wednesdays at 18:25 (JST)
34868,Prism Season,,OVA,Picture book,Pony Canyon,Kids,,1.0,Finished Airing,False,1989-04-21,,29 min,G - All Ages,6.29,14,12693,14708,67,0,,
34870,BanG Dream!: Asonjatta!,,Special,Manga,,Music,Xebec,1.0,Finished Airing,False,2017-11-22,,23 min,PG-13 - Teens 13 or older,7.05,2315,3459,5410,4695,6,,
34871,Sore Ike! Anpanman: Buruburu no Takarasagashi Daibouken!,,Movie,Picture book,Nippon Television Network,Kids,TMS Entertainment,1.0,Finished Airing,False,2017-07-01,,Unknown,PG - Children,6.33,6,13084,13398,133,0,,
34872,Tapuri Card x Kaijuu Sakaba Kanpai: Kanegon no Shuchou,,ONA,Other,,Comedy,DLE,1.0,Finished Airing,False,2017-02-05,,1 min,G - All Ages,4.38,34,13271,12938,156,0,,
34877,Kaettekita Dr. Slump: Arale-chan Special,,Special,Manga,,Sci-Fi,Toei Animation,1.0,Finished Airing,False,1990-12-31,,1 hr 12 min,PG-13 - Teens 13 or older,5.4,25,11508,11832,230,0,,
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,,Special,Manga,,Sci-Fi,,1.0,Finished Airing,False,1984-01-01,,11 min,PG-13 - Teens 13 or older,5.92,56,7920,11564,260,0,,
34881,Aho Girl,AHO-GIRL,TV,4-koma manga,Nihon Ad Systems,Comedy,Diomedea,12.0,Finished Airing,False,2017-07-04,2017-09-01,12 min per ep,PG-13 - Teens 13 or older,7.19,103526,2885,450,198841,625,Summer 2017,Tuesdays at 23:00 (JST)
34884,Keijo!!!!!!!! Specials,,Special,Manga,Sotsu,Comedy,Xebec,6.0,Finished Airing,False,2016-11-21,2017-05-03,3 min per ep,PG-13 - Teens 13 or older,6.63,2080,5213,4020,9803,1,,
34887,Against,Against,ONA,Original,,Dementia,,1.0,Finished Airing,False,2013-04-14,,16 sec,G - All Ages,5.61,53,8705,13117,149,0,,
34888,Makeruna!! Aku no Gundan!,,TV,Manga,Bushiroad,Comedy,Tatsunoko Production,12.0,Finished Airing,False,2017-04-05,2017-06-02,5 min per ep,G - All Ages,5.25,551,9418,8101,1422,1,Spring 2017,Wednesdays at 22:45 (JST)
34889,Cerberus,,Music,Original,Mirai Records,Music,,1.0,Finished Airing,False,2016-12-24,,4 min,G - All Ages,5.58,100,8773,12364,192,0,,
34891,Buppu na Mainichi,,TV,Unknown,TV Tokyo,Comedy,MMDGP,27.0,Finished Airing,False,2017-03-11,,1 min per ep,PG - Children,5.18,11,10581,11648,249,0,Spring 2017,Saturdays at 01:55 (JST)
34892,Gakuen Senki Muryou Recap,,Special,Original,,Adventure,,1.0,Finished Airing,False,2001-08-28,,25 min,PG-13 - Teens 13 or older,5.65,20,10963,13201,143,0,,
34893,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,Ancien and the Magic Tablet: Another Story,ONA,Original,,Drama,Signal.MD,2.0,Finished Airing,False,2017-03-10,2017-03-01,12 min per ep,G - All Ages,6.32,247,6544,7361,2010,1,,
34901,Beyblade Burst God,Beyblade Burst Evolution,TV,Original,TV Tokyo,Action,OLM,51.0,Finished Airing,False,2017-04-03,2018-03-02,24 min per ep,PG - Children,6.73,557,4755,6480,2977,29,Spring 2017,Mondays at 17:55 (JST)
34902,Tsurezure Children,Tsuredure Children,TV,4-koma manga,Nihon Ad Systems,Comedy,Studio Gokumi,12.0,Finished Airing,False,2017-07-04,2017-09-01,12 min per ep,PG-13 - Teens 13 or older,7.86,144962,792,291,281317,1445,Summer 2017,Tuesdays at 23:15 (JST)
34903,RoboMasters the Animated Series,,TV,Original,DJI,Action,Gonzo,6.0,Finished Airing,False,2017-10-13,2017-11-01,24 min per ep,PG-13 - Teens 13 or older,6.59,1723,5419,4019,9789,13,Fall 2017,Fridays at 22:30 (JST)
34904,Youjo Senki: Senkyou Houkoku,,Special,Light novel,,Military,Nut,1.0,Finished Airing,False,2017-02-17,,24 min,R - 17+ (violence & profanity),6.37,8540,6362,3285,15627,9,,
34905,Duel Masters (2017),,TV,Original,,Action,Ascension,51.0,Finished Airing,False,2017-04-02,2018-03-02,24 min per ep,PG-13 - Teens 13 or older,5.58,56,8774,8571,1150,0,Spring 2017,Sundays at 08:30 (JST)
34907,Through the Windows,,Movie,Original,,Kids,,1.0,Finished Airing,False,2014-01-01,,3 min,G - All Ages,5.65,91,8637,12205,199,1,,
34908,Calihara no Uta,,Movie,Original,,Music,,1.0,Finished Airing,False,2014-05-10,,4 min,G - All Ages,5.47,79,8992,12759,165,0,,
34910,Heya (Music),The Room,Music,Original,,Music,,1.0,Finished Airing,False,2011-01-01,,3 min,PG - Children,5.28,89,9371,12584,174,0,,
34911,Cine Mileage Card x Asa da yo! Kaishain,,Special,Original,,Music,,,Currently Airing,True,2017-02-10,,15 sec,G - All Ages,3.88,16,10711,13950,105,0,,
34914,New Game!!,New Game!!,TV,4-koma manga,Frontier Works,Game,Doga Kobo,12.0,Finished Airing,False,2017-07-11,2017-09-02,24 min per ep,PG-13 - Teens 13 or older,7.89,62777,724,725,132723,597,Summer 2017,Tuesdays at 21:30 (JST)
34915,The iDOLM@STER SideM,THE IDOLM@STER SideM,TV,Game,Aniplex,Music,A-1 Pictures,13.0,Finished Airing,False,2017-10-07,2017-12-03,24 min per ep,PG-13 - Teens 13 or older,7.39,3516,2131,3605,12687,116,Fall 2017,Saturdays at 23:30 (JST)
34918,Yaiyai Mori no Comic,,ONA,Original,,Comedy,,15.0,Finished Airing,False,2010-04-14,,3 min per ep,G - All Ages,4.67,18,13646,14587,74,0,,
34919,Kekkon wo Iwau Usagi to Tora,,Special,Original,,Comedy,,1.0,Finished Airing,False,2016-04-17,,3 min,G - All Ages,3.83,18,11632,14485,79,0,,
34924,Nenbutsu Monogatari,,OVA,Other,,Historical,,7.0,Finished Airing,False,1993-04-01,,30 min per ep,G - All Ages,6.67,6,12307,14738,65,0,,
34925,Butten Monogatari,,OVA,Other,,Historical,,12.0,Finished Airing,False,1986-03-01,,30 min per ep,G - All Ages,5.36,11,10586,14815,59,0,,
34926,Shinran Shounin to Ousha-jou no Higeki,,OVA,Other,,Drama,,1.0,Finished Airing,False,1996-09-06,,1 hr 35 min,G - All Ages,6.5,6,12978,14495,79,0,,
34927,Rilu Rilu Fairilu: Mahou no Kagami,,TV,Original,,Slice of Life,Studio Deen,51.0,Finished Airing,False,2017-04-07,2018-03-03,23 min per ep,G - All Ages,6.38,59,6303,8668,1104,2,Spring 2017,Fridays at 17:55 (JST)
34928,Akindo Sei no Little Peso,,TV,Game,,Sci-Fi,Fanworks,12.0,Finished Airing,False,2017-04-03,2017-06-01,3 min per ep,PG - Children,5.07,27,10364,11413,276,0,Spring 2017,Unknown
34929,Kotowa Jiten: Hetana Teppou mo Kazu Ucha Ataru!,,Special,Original,,Action,,1.0,Finished Airing,False,1979-01-01,,1 min,G - All Ages,5.23,76,9447,13148,145,0,,
34930,Joubuna Tire!,,Special,Original,,Cars,,1.0,Finished Airing,False,1980-01-01,,1 min,G - All Ages,5.3,126,9329,11698,242,0,,
34931,Funi Funi Marshmallow,Funi Funi Marshmallow,ONA,Game,,Kids,,,Currently Airing,True,2017-02-15,,1 min,G - All Ages,5.0,11,10927,14513,77,0,,
34933,Kakegurui,Kakegurui: Compulsive Gambler,TV,Manga,Dentsu,Game,MAPPA,12.0,Finished Airing,False,2017-07-01,2017-09-02,24 min per ep,R - 17+ (violence & profanity),7.55,181972,1521,195,352668,2610,Summer 2017,Saturdays at 22:00 (JST)
34934,Koi to Uso,Love and Lies,TV,Manga,Frontier Works,Drama,LIDENFILMS,12.0,Finished Airing,False,2017-07-04,2017-09-01,24 min per ep,PG-13 - Teens 13 or older,6.77,76354,4561,535,173611,712,Summer 2017,Tuesdays at 00:00 (JST)
34935,Yowai Robot to 10 no Story Project,,ONA,Original,,Kids,,2.0,Finished Airing,False,2016-03-22,,1 min per ep,G - All Ages,4.95,21,13711,14459,81,0,,
34936,Sword of Phantasia,,ONA,Game,,Fantasy,,1.0,Finished Airing,False,2013-03-11,,1 min,G - All Ages,5.26,43,13203,13228,141,0,,
34939,Tales of the Rays,Tales of the Rays,ONA,Game,,Fantasy,Wit Studio,1.0,Finished Airing,False,2017-02-17,,1 min,G - All Ages,6.1,759,7429,6105,3455,0,,
34940,Dongguo Xiaojie,,ONA,Manga,Tencent Animation & Comics,Adventure,Haoliners Animation League,15.0,Finished Airing,False,2016-12-26,2017-04-01,14 min per ep,PG-13 - Teens 13 or older,6.38,149,6285,8515,1183,4,,
34941,Queen's Blade: Unlimited,,OVA,Other,,Action,,,Currently Airing,True,2018-07-13,,Unknown,R+ - Mild Nudity,6.67,213,5033,5210,5114,10,,
34943,T7S Longing for Summer Again and Again: Harukaze,,Music,Game,Genco,Music,Chiptune,1.0,Finished Airing,False,2017-04-19,,10 min,PG-13 - Teens 13 or older,6.47,114,5935,9861,590,0,,
34944,Bungou Stray Dogs: Dead Apple,,Movie,Manga,,Action,Bones,1.0,Finished Airing,False,2018-03-03,,1 hr 30 min,None,7.94,15074,640,1813,45085,266,,
34946,Yuki no Joou,The Snow Queen,Movie,Book,Gakken,Fantasy,,1.0,Finished Airing,False,1978-01-01,,19 min,G - All Ages,5.04,28,13721,13361,136,0,,
34948,Hakuouki: Otogisoushi Special,,Special,Visual novel,,Historical,DLE,1.0,Finished Airing,False,2016-06-21,,3 min,PG-13 - Teens 13 or older,6.28,219,6711,8931,962,0,,
34949,Puru Pom,,ONA,Game,,Comedy,,,Currently Airing,True,2017-01-24,,1 min,G - All Ages,6.33,3,12711,14827,59,0,,
34952,Koi to Byounetsu,Love and Fever,Music,Original,,Music,,1.0,Finished Airing,False,2012-04-05,,4 min,G - All Ages,6.01,61,7700,13884,110,0,,
34954,Yoshichirou no Keirei,Yoshichiro Salutes,Movie,Original,,Historical,,1.0,Finished Airing,False,1933-01-01,,11 min,G - All Ages,4.97,31,13694,14769,63,0,,
34955,Kyoudai Koguma,The Bears Brothers,Movie,Unknown,,Adventure,,1.0,Finished Airing,False,1932-01-01,,11 min,G - All Ages,5.35,58,9244,13662,120,0,,
34957,Ookami wa Ookamida,A Wolf is a Wolf,Movie,Original,,Fantasy,,1.0,Finished Airing,False,1931-01-01,,11 min,G - All Ages,4.57,28,12500,14386,87,0,,
34958,Sakana no Kuni,The Nation of Fish,Movie,Unknown,,Military,,1.0,Finished Airing,False,1928-01-01,,15 min,G - All Ages,5.49,61,8959,13460,130,0,,
34960,Tesapuru dayo! Schedule no Au Hito dake Shuugou!,,Special,Original,,Comedy,,6.0,Finished Airing,False,2015-06-24,2015-11-02,6 min per ep,PG-13 - Teens 13 or older,4.59,22,13305,11549,263,0,,
34961,Yume Oukoku to Nemureru 100-nin no Ouji-sama: Short Stories,,ONA,Game,,Game,Satelight,10.0,Finished Airing,False,2017-03-25,2017-12-02,8 min per ep,PG-13 - Teens 13 or older,6.53,181,5693,7258,2105,6,,
34962,Digimon Adventure tri. 5: Kyousei,Digimon Adventure tri. Coexistence,Movie,Original,Sonilude,Action,Toei Animation,1.0,Finished Airing,False,2017-09-30,,1 hr 36 min,PG-13 - Teens 13 or older,7.33,12502,2339,2479,26606,85,,
34964,Killing Bites,Killing Bites,TV,Manga,Sotsu,Action,LIDENFILMS,12.0,Finished Airing,False,2018-01-13,2018-03-03,24 min per ep,R+ - Mild Nudity,6.82,33331,4330,1111,84176,264,Winter 2018,Saturdays at 02:25 (JST)
34966,Jigoku Shoujo: Yoi no Togi,Hell Girl: Fourth Twilight,TV,Original,Aniplex,Horror,Studio Deen,6.0,Finished Airing,False,2017-07-15,2017-08-01,23 min per ep,R - 17+ (violence & profanity),6.6,9762,5353,2169,33507,140,Summer 2017,Saturdays at 00:00 (JST)
34969,Tsubo,,Movie,Unknown,,Fantasy,,1.0,Finished Airing,False,1925-01-01,,17 min,G - All Ages,5.5,87,8946,12737,166,0,,
34973,Love Live! Sunshine!! 2nd Season,Love Live! Sunshine!! Season 2,TV,Original,Bandai Visual,Music,Sunrise,13.0,Finished Airing,False,2017-10-07,2017-12-03,23 min per ep,PG-13 - Teens 13 or older,7.74,22948,1018,1582,54459,927,Fall 2017,Saturdays at 22:30 (JST)
34974,Aragne no Mushikago,Aragne: Sign of Vermillion,Movie,Original,Zelico Film,Fantasy,,1.0,Finished Airing,False,2018-08-18,,1 hr 15 min,R - 17+ (violence & profanity),4.69,13,10428,8660,1109,1,,
34975,Marvel Future Avengers,,TV,Other,,Action,Madhouse,26.0,Finished Airing,False,2017-07-22,2018-01-02,22 min per ep,PG - Children,5.68,75,8555,7338,2030,3,Summer 2017,Saturdays at 08:00 (JST)
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,Ninja Girl & Samurai Master 2nd,TV,4-koma manga,,Comedy,TMS Entertainment,26.0,Finished Airing,False,2017-04-08,2017-09-03,3 min per ep,PG - Children,7.15,3581,3093,4444,7665,5,Spring 2017,Saturdays at 01:35 (JST)
34979,Shounen Ashibe: Go! Go! Goma-chan 2,,TV,4-koma manga,,Slice of Life,Bridge,32.0,Finished Airing,False,2017-04-04,2018-02-01,9 min per ep,G - All Ages,5.78,196,8327,9481,722,1,Spring 2017,Unknown
34980,Fin-tan,,ONA,Other,,Comedy,Kenji Studio,3.0,Finished Airing,False,2017-02-27,2017-09-01,2 min per ep,G - All Ages,4.26,43,10898,12907,157,0,,
34982,Roba,The Donkey,Movie,Book,,Adventure,,1.0,Finished Airing,False,1930-01-01,,14 min,G - All Ages,5.61,68,8721,13318,138,0,,
34984,Koi wa Ameagari no You ni,After the Rain,TV,Manga,Aniplex,Romance,Wit Studio,12.0,Finished Airing,False,2018-01-12,2018-03-03,22 min per ep,PG-13 - Teens 13 or older,7.61,47688,1344,774,125219,559,Winter 2018,Fridays at 00:55 (JST)
34985,Shinkansen Henkei Robo Shinkalion,Shinkalion,ONA,Other,,Kids,,,Currently Airing,True,2015-03-16,,1 min,G - All Ages,5.21,29,12972,11347,287,0,,
34990,Unicorn no Kyupi,,TV,Original,,Fantasy,,,Currently Airing,True,2017-03-20,,5 min,G - All Ages,5.17,6,13500,14366,85,0,Spring 2017,Unknown
34992,Byoudoku no Denpa,Diseases Spread,Movie,Original,,Kids,,1.0,Finished Airing,False,1926-01-01,,14 min,G - All Ages,4.73,40,10587,14394,85,0,,
34993,Namake Gitsune,The Lazy Fox,Movie,Unknown,,,,1.0,Finished Airing,False,1941-01-01,,11 min,G - All Ages,5.46,59,9025,13678,119,0,,
34997,Ao no Strada,,ONA,Original,Panasonic Digital Contents,Drama,,4.0,Finished Airing,False,2017-02-27,2017-03-01,3 min per ep,G - All Ages,5.38,80,9198,11292,293,1,,
34999,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,,Special,Web manga,,Comedy,Creators in Pack,1.0,Finished Airing,False,2017-01-27,,4 min,PG-13 - Teens 13 or older,6.2,354,7046,7151,2209,0,,
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,,OVA,Manga,,Comedy,Xebec,1.0,Finished Airing,False,2017-11-02,,12 min,R+ - Mild Nudity,7.27,6641,2601,3167,16745,45,,
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,,Special,Original,,Comedy,Pie in the sky,1.0,Finished Airing,False,2017-03-01,,2 min,G - All Ages,3.97,31,10478,13205,142,0,,
35003,Tanoshii Saki Uta Animation,,ONA,Original,,Kids,,1.0,Finished Airing,False,2016-04-15,,2 min,G - All Ages,5.51,51,8930,13512,128,0,,
35004,T-sensei,"My teacher, Mr. T",ONA,Manga,Production I.G,Slice of Life,,,Finished Airing,False,2017-06-05,,3 min,G - All Ages,7.12,17,13223,10020,549,0,,
35006,Happy Party Train,,Music,Music,Lantis,Music,Sunrise,1.0,Finished Airing,False,2017-04-05,,8 min,G - All Ages,7.67,2515,1178,5148,5282,19,,
35007,Kamigami no Ki: Xmas Special,,ONA,Original,,Comedy,Sotsu,1.0,Finished Airing,False,2016-12-21,,2 min,PG - Children,5.73,30,11569,13573,125,0,,
35008,Midori no Kuni no Otomodachi: Koeda-chan,,ONA,Other,,Magic,A-Line,8.0,Finished Airing,False,2017-03-03,,3 min per ep,G - All Ages,4.6,10,12102,13279,139,0,,
35009,Berserk Recap,,Special,Manga,LIDENFILMS,Action,Millepensee,1.0,Finished Airing,False,2017-03-03,,24 min,R - 17+ (violence & profanity),6.14,2936,7257,4620,6923,11,,
35011,Yankee Hamster,Delinquent Hamsters,ONA,Original,,Comedy,Piso Studio,,Currently Airing,True,2013-03-18,,2 min,PG-13 - Teens 13 or older,6.5,55,5817,11617,253,3,,
35015,Ani ni Tsukeru Kusuri wa Nai!,,TV,Web manga,bilibili,Slice of Life,Fanworks,12.0,Finished Airing,False,2017-04-07,2017-06-02,3 min per ep,PG - Children,7.44,12243,1858,2398,28132,110,Spring 2017,Fridays at 21:55 (JST)
35018,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,,Movie,Manga,Avex Pictures,Comedy,Studio Pierrot,1.0,Finished Airing,False,2017-04-06,,Unknown,R - 17+ (violence & profanity),5.65,48,12538,9227,823,1,,
35020,Sekai Jinken Sengen,,OVA,Original,,Drama,,1.0,Finished Airing,False,1988-01-01,,27 min,G - All Ages,7.17,6,12889,14976,51,0,,
35021,Hashire John,,OVA,Original,,Drama,,1.0,Finished Airing,False,1997-01-01,,24 min,G - All Ages,7.0,5,11167,14951,52,0,,
35022,Yuuki Aru Hotaru to Tobe Nai Hotaru,,OVA,Original,,Drama,,1.0,Finished Airing,False,1990-01-01,,17 min,G - All Ages,6.75,8,13761,14727,66,0,,
35023,Jun ga Kureta Inochi,,OVA,Original,,Drama,,1.0,Finished Airing,False,1998-01-01,,20 min,G - All Ages,5.0,5,11488,15014,49,0,,
35024,Onita no Boushi,Onita's Hat,OVA,Picture book,,Demons,,1.0,Finished Airing,False,2005-01-01,,18 min,G - All Ages,4.67,3,12500,15043,48,0,,
35025,"""Eikou Naki Tensai-tachi"" Kara no Monogatari",,TV,Manga,NHK,Sports,J.C.Staff,2.0,Finished Airing,False,2017-03-25,2017-05-02,49 min per ep,G - All Ages,5.63,24,10326,10595,413,1,Spring 2017,Saturdays at 10:00 (JST)
35026,Yuukai Tsuresari ni Awanai,,OVA,Original,,Kids,,2.0,Finished Airing,False,,,15 min per ep,G - All Ages,4.25,4,13760,15033,49,0,,
35027,Jibun de Jibun wo Mamoru,,OVA,Original,,Drama,,1.0,Finished Airing,False,,,15 min,G - All Ages,5.2,5,11459,15058,47,0,,
35030,Shiro to Takeshi,,OVA,Picture book,,Drama,,1.0,Finished Airing,False,,,16 min,G - All Ages,8.0,5,13004,14977,51,0,,
35031,Aoi Meno Ningyou Monogatari,,OVA,Other,,Drama,,1.0,Finished Airing,False,1996-01-01,,30 min,G - All Ages,4.13,8,10422,14608,72,0,,
35032,Kitty to Mimmy no Atarashii Kasa,,Movie,Original,Sanrio,Kids,,1.0,Finished Airing,False,1981-03-14,,24 min,G - All Ages,5.23,13,11740,14559,75,0,,
35033,Sam to Chip no wa Hachamecha Dai Race,,OVA,Original,Sanrio,Cars,,1.0,Finished Airing,False,1993-06-21,,10 min,G - All Ages,5.03,30,12834,14014,103,0,,
35034,Pokopon no Kitsune-gawa Onsen Henshin Gassen,,OVA,Original,Sanrio,Kids,,1.0,Finished Airing,False,1993-06-21,,11 min,G - All Ages,6.27,11,12665,14532,77,1,,
35035,Sam-chan no Obake Nanka Kowaku Nai,,OVA,Original,,Kids,,1.0,Finished Airing,False,1998-08-01,,10 min,G - All Ages,5.38,8,12835,14711,67,0,,
35036,Eddy & Emmy no Initial Ring wa Futari de,,OVA,Original,Sanrio,Kids,,1.0,Finished Airing,False,1993-05-21,,10 min,G - All Ages,5.83,12,10859,14539,76,0,,
35037,Pokopon no Satogaeri,,OVA,Original,Sanrio,Kids,,1.0,Finished Airing,False,1993-05-21,,10 min,G - All Ages,6.29,7,12666,14799,61,0,,
35038,Eigo de Utatte Asobou,,Music,Original,Sanrio,Kids,,4.0,Finished Airing,False,1993-09-22,,20 min per ep,G - All Ages,4.5,16,10870,14484,79,0,,
35039,Hello Kitty to Miyou: Nihon Mukashibanashi,,OVA,Original,Sanrio,Kids,,7.0,Finished Airing,False,1993-12-21,,30 min per ep,G - All Ages,5.63,19,11220,14157,95,0,,
35040,Minna no Taabou Konnichiwa,,OVA,Original,Sanrio,Kids,,1.0,Finished Airing,False,1989-01-01,,20 min,G - All Ages,6.33,6,12141,14939,53,0,,
35041,Uchuu Bouei-tai Taabou no Shinkirou Hoshi wo Sukue!,,OVA,Original,Sanrio,Kids,,1.0,Finished Airing,False,1993-01-01,,30 min,G - All Ages,5.45,11,13477,14587,74,0,,
35042,Uchuu Bouei-tai Taabou no Toki no Tomatta Hoshi,,OVA,Original,Sanrio,Kids,,1.0,Finished Airing,False,1994-01-01,,30 min,G - All Ages,4.8,10,13478,14713,67,0,,
35044,Tu Bian Ying Xiong Leaf,,ONA,Original,bilibili,Comedy,Haoliners Animation League,12.0,Finished Airing,False,2018-04-14,,20 min per ep,PG-13 - Teens 13 or older,7.19,3069,2928,3322,15234,47,,
35047,Mirai e no Tegami: Kono Michi no Tochuu kara,,ONA,Original,,Music,Gaina,2.0,Finished Airing,False,2016-02-15,,15 min per ep,G - All Ages,4.46,13,12150,12830,161,0,,
35048,Anime Tengu no Kakuresato,,OVA,Other,,Demons,,1.0,Finished Airing,False,2006-01-01,,57 min,G - All Ages,5.2,15,10406,14694,67,0,,
35049,Minna ga Shitteru: Kokoro Atatamaru Natsukashii Ohanashi Series,,OVA,Other,,Adventure,,20.0,Finished Airing,False,,,32 min per ep,G - All Ages,6.75,8,12136,14664,69,0,,
35050,Eiga de Utaou! Mother Goose,Let's sing! Mother Goose,Music,Other,,Music,,4.0,Finished Airing,False,,,20 min per ep,G - All Ages,4.0,16,10866,14698,67,0,,
35051,Nendjuugyouji Animation Series,,OVA,Other,,Adventure,,2.0,Finished Airing,False,2005-01-01,,51 min per ep,G - All Ages,5.2,5,12319,14848,58,0,,
35052,Kagee Anime Series,,OVA,Other,,Historical,,1.0,Finished Airing,False,,,1 hr 3 min,G - All Ages,5.2,5,11525,14937,53,0,,
35053,Minwa Anime Series,,OVA,Other,,Historical,,1.0,Finished Airing,False,,,1 hr 12 min,G - All Ages,6.29,7,12144,14995,50,0,,
35054,Ni wa no Kotori,,OVA,Original,,Kids,,1.0,Finished Airing,False,,,6 min,G - All Ages,8.6,5,12328,14885,56,0,,
35055,Mametarou Ganbare,,OVA,Original,,Kids,,1.0,Finished Airing,False,,,7 min,G - All Ages,6.83,6,12006,14905,55,0,,
35056,Tsuki no Mine no Ookami,,OVA,Original,,Kids,,1.0,Finished Airing,False,1982-01-01,,11 min,G - All Ages,7.88,8,13440,14747,65,0,,
35057,Furidashita Ame,,OVA,Original,,Kids,,1.0,Finished Airing,False,,,11 min,G - All Ages,5.0,7,10937,14875,56,0,,
35058,Trojan wo Jibun no Te de,,OVA,Original,,Historical,,1.0,Finished Airing,False,,,12 min,G - All Ages,5.8,5,13432,14981,51,0,,
35059,Nobara (OVA),,OVA,Original,,Historical,,1.0,Finished Airing,False,,,11 min,G - All Ages,7.25,4,12374,14666,69,0,,
35060,Nihon no Obake-banashi,,OVA,Other,,Horror,,4.0,Finished Airing,False,1988-08-28,1988-11-02,Unknown,G - All Ages,6.63,8,12333,14585,74,0,,
35061,Ohanashi de Te Koi,,OVA,Radio,,Kids,,5.0,Finished Airing,False,,,15 min per ep,G - All Ages,6.71,7,12439,14956,52,0,,
35062,Mahoutsukai no Yome,The Ancient Magus' Bride,TV,Manga,Production I.G,Slice of Life,Wit Studio,24.0,Finished Airing,False,2017-10-08,2018-03-02,24 min per ep,PG-13 - Teens 13 or older,8.22,138034,305,153,398917,5253,Fall 2017,Sundays at 01:30 (JST)
35063,Dog Days'' Specials,,Special,Original,Aniplex,Action,Seven Arcs Pictures,12.0,Finished Airing,False,2015-03-25,2015-08-02,1 min per ep,PG-13 - Teens 13 or older,6.72,181,4799,8263,1327,0,,
